Image Name,Label,Probability,"Top-Left (x, y)","Bottom-Right (x, y)"
000fdfc1f01572d4.jpg,chair,0.18,"(np.float32(206.3047), np.float32(573.2392))","(np.float32(254.16548), np.float32(605.34906))"
000fdfc1f01572d4.jpg,person,0.17,"(np.float32(401.51154), np.float32(403.06058))","(np.float32(490.08148), np.float32(608.13))"
000fdfc1f01572d4.jpg,person,0.16,"(np.float32(873.60126), np.float32(318.83267))","(np.float32(914.28467), np.float32(368.5151))"
000fdfc1f01572d4.jpg,person,0.15,"(np.float32(872.76917), np.float32(330.8609))","(np.float32(935.41266), np.float32(397.88544))"
000fdfc1f01572d4.jpg,person,0.15,"(np.float32(694.6492), np.float32(194.22939))","(np.float32(980.1771), np.float32(613.03345))"
000fdfc1f01572d4.jpg,couch,0.15,"(np.float32(444.5357), np.float32(521.50885))","(np.float32(1024.0), np.float32(673.96387))"
000fdfc1f01572d4.jpg,chair,0.15,"(np.float32(992.857), np.float32(364.0483))","(np.float32(1023.21063), np.float32(384.63123))"
000fdfc1f01572d4.jpg,wine glass,0.14,"(np.float32(405.63354), np.float32(402.13312))","(np.float32(424.87332), np.float32(440.62903))"
000fdfc1f01572d4.jpg,person,0.14,"(np.float32(534.28046), np.float32(392.21317))","(np.float32(711.79803), np.float32(575.4224))"
000fdfc1f01572d4.jpg,chair,0.13,"(np.float32(816.84827), np.float32(522.35095))","(np.float32(911.0745), np.float32(551.78064))"
000fdfc1f01572d4.jpg,cell phone,0.13,"(np.float32(355.55002), np.float32(122.27018))","(np.float32(423.24362), np.float32(192.83743))"
000fdfc1f01572d4.jpg,chair,0.11,"(np.float32(788.4285), np.float32(540.62897))","(np.float32(941.86597), np.float32(677.84705))"
00a6969657ee083b.jpg,person,1.0,"(np.float32(629.6164), np.float32(369.77936))","(np.float32(870.4647), np.float32(674.50085))"
00a6969657ee083b.jpg,person,1.0,"(np.float32(315.5597), np.float32(318.63446))","(np.float32(537.6222), np.float32(663.5005))"
00a6969657ee083b.jpg,person,1.0,"(np.float32(20.385302), np.float32(116.295456))","(np.float32(184.7132), np.float32(617.70306))"
00a6969657ee083b.jpg,person,0.99,"(np.float32(452.5723), np.float32(317.11465))","(np.float32(665.8702), np.float32(677.65906))"
00a6969657ee083b.jpg,person,0.99,"(np.float32(79.62262), np.float32(300.4286))","(np.float32(282.40115), np.float32(655.08044))"
00a6969657ee083b.jpg,person,0.99,"(np.float32(825.24225), np.float32(97.9612))","(np.float32(1012.6866), np.float32(644.16315))"
00a6969657ee083b.jpg,person,0.98,"(np.float32(715.16693), np.float32(293.8516))","(np.float32(875.2058), np.float32(548.59094))"
00a6969657ee083b.jpg,person,0.98,"(np.float32(214.22664), np.float32(325.44632))","(np.float32(402.2709), np.float32(664.14233))"
00a6969657ee083b.jpg,person,0.98,"(np.float32(331.967), np.float32(111.852684))","(np.float32(441.04953), np.float32(264.4477))"
00a6969657ee083b.jpg,person,0.97,"(np.float32(632.3733), np.float32(102.2249))","(np.float32(733.8375), np.float32(387.49573))"
00a6969657ee083b.jpg,person,0.97,"(np.float32(181.52219), np.float32(112.73442))","(np.float32(315.09598), np.float32(397.39893))"
00a6969657ee083b.jpg,person,0.97,"(np.float32(426.5739), np.float32(93.26815))","(np.float32(523.8113), np.float32(277.84854))"
00a6969657ee083b.jpg,person,0.96,"(np.float32(2.1889074), np.float32(132.19438))","(np.float32(110.143585), np.float32(505.73962))"
00a6969657ee083b.jpg,person,0.94,"(np.float32(441.55353), np.float32(233.72556))","(np.float32(553.9347), np.float32(411.93585))"
00a6969657ee083b.jpg,person,0.94,"(np.float32(709.98016), np.float32(123.99441))","(np.float32(759.9625), np.float32(254.5052))"
00a6969657ee083b.jpg,person,0.94,"(np.float32(481.005), np.float32(112.59708))","(np.float32(594.9655), np.float32(336.18646))"
00a6969657ee083b.jpg,person,0.93,"(np.float32(720.64075), np.float32(163.48558))","(np.float32(862.057), np.float32(402.61752))"
00a6969657ee083b.jpg,person,0.93,"(np.float32(793.93353), np.float32(99.88829))","(np.float32(862.4216), np.float32(241.89935))"
00a6969657ee083b.jpg,person,0.93,"(np.float32(268.82098), np.float32(114.57383))","(np.float32(342.06683), np.float32(327.052))"
00a6969657ee083b.jpg,person,0.92,"(np.float32(306.43945), np.float32(209.53604))","(np.float32(456.90216), np.float32(384.73206))"
00a6969657ee083b.jpg,person,0.91,"(np.float32(560.13226), np.float32(109.085434))","(np.float32(678.20795), np.float32(350.91724))"
00a6969657ee083b.jpg,person,0.91,"(np.float32(981.2525), np.float32(121.96929))","(np.float32(1023.7487), np.float32(212.40126))"
00a6969657ee083b.jpg,person,0.87,"(np.float32(181.84297), np.float32(128.80878))","(np.float32(203.92535), np.float32(188.82973))"
00a6969657ee083b.jpg,person,0.77,"(np.float32(101.49971), np.float32(131.51239))","(np.float32(122.95942), np.float32(175.97469))"
00a6969657ee083b.jpg,person,0.77,"(np.float32(457.0969), np.float32(153.28397))","(np.float32(579.14935), np.float32(405.24564))"
00a6969657ee083b.jpg,person,0.7,"(np.float32(593.29803), np.float32(297.80814))","(np.float32(659.66046), np.float32(431.66434))"
00a6969657ee083b.jpg,cup,0.66,"(np.float32(450.97382), np.float32(443.44244))","(np.float32(472.03107), np.float32(463.7781))"
00a6969657ee083b.jpg,person,0.61,"(np.float32(35.39481), np.float32(141.7136))","(np.float32(54.55527), np.float32(175.36188))"
00a6969657ee083b.jpg,person,0.6,"(np.float32(0.0), np.float32(152.90549))","(np.float32(15.956465), np.float32(178.37047))"
00a6969657ee083b.jpg,car,0.59,"(np.float32(400.79312), np.float32(113.57715))","(np.float32(461.53882), np.float32(157.10712))"
00a6969657ee083b.jpg,person,0.54,"(np.float32(799.17786), np.float32(83.10562))","(np.float32(941.69714), np.float32(507.08044))"
00a6969657ee083b.jpg,person,0.39,"(np.float32(881.9074), np.float32(141.9916))","(np.float32(1020.97833), np.float32(481.76642))"
00a6969657ee083b.jpg,handbag,0.37,"(np.float32(283.04434), np.float32(380.01685))","(np.float32(379.16043), np.float32(521.70514))"
00a6969657ee083b.jpg,backpack,0.36,"(np.float32(902.30347), np.float32(361.48932))","(np.float32(1020.4953), np.float32(521.15155))"
00a6969657ee083b.jpg,person,0.35,"(np.float32(947.9806), np.float32(150.05696))","(np.float32(1021.69934), np.float32(373.9528))"
00a6969657ee083b.jpg,baseball glove,0.29,"(np.float32(882.3762), np.float32(366.2192))","(np.float32(1015.6371), np.float32(532.45))"
00a6969657ee083b.jpg,person,0.29,"(np.float32(316.62387), np.float32(318.9963))","(np.float32(388.32513), np.float32(382.19513))"
00a6969657ee083b.jpg,handbag,0.28,"(np.float32(99.398636), np.float32(404.53378))","(np.float32(211.49171), np.float32(528.5394))"
00a6969657ee083b.jpg,person,0.25,"(np.float32(116.665764), np.float32(294.31262))","(np.float32(287.71295), np.float32(520.9681))"
00a6969657ee083b.jpg,car,0.24,"(np.float32(367.2543), np.float32(109.30055))","(np.float32(446.36972), np.float32(152.07076))"
00a6969657ee083b.jpg,handbag,0.22,"(np.float32(886.225), np.float32(360.79184))","(np.float32(1020.8317), np.float32(533.53766))"
00a6969657ee083b.jpg,person,0.22,"(np.float32(972.1276), np.float32(140.12785))","(np.float32(1024.0), np.float32(311.17868))"
00a6969657ee083b.jpg,person,0.22,"(np.float32(2.1989288), np.float32(177.4376))","(np.float32(58.42264), np.float32(478.40952))"
00a6969657ee083b.jpg,person,0.19,"(np.float32(410.32803), np.float32(333.18796))","(np.float32(589.75024), np.float32(654.66766))"
00a6969657ee083b.jpg,person,0.19,"(np.float32(141.66745), np.float32(122.11147))","(np.float32(314.57938), np.float32(601.9909))"
00a6969657ee083b.jpg,person,0.18,"(np.float32(582.4755), np.float32(306.73578))","(np.float32(698.5747), np.float32(648.6141))"
00a6969657ee083b.jpg,person,0.17,"(np.float32(722.9219), np.float32(106.783806))","(np.float32(974.4454), np.float32(661.9122))"
00a6969657ee083b.jpg,person,0.16,"(np.float32(573.3037), np.float32(280.77396))","(np.float32(669.4033), np.float32(491.2572))"
00a6969657ee083b.jpg,person,0.15,"(np.float32(641.8318), np.float32(374.32162))","(np.float32(719.24725), np.float32(521.9863))"
00a6969657ee083b.jpg,handbag,0.14,"(np.float32(261.1345), np.float32(195.14355))","(np.float32(298.42462), np.float32(306.09235))"
00a6969657ee083b.jpg,person,0.14,"(np.float32(1.0249084), np.float32(151.77933))","(np.float32(12.222067), np.float32(168.34932))"
00a6969657ee083b.jpg,person,0.13,"(np.float32(510.3088), np.float32(307.97498))","(np.float32(780.2133), np.float32(683.0))"
00a6969657ee083b.jpg,bench,0.13,"(np.float32(0.0), np.float32(428.41803))","(np.float32(869.2298), np.float32(656.49896))"
00a6969657ee083b.jpg,person,0.11,"(np.float32(141.0587), np.float32(328.80585))","(np.float32(350.8091), np.float32(624.97))"
00a6969657ee083b.jpg,person,0.11,"(np.float32(197.3505), np.float32(344.71014))","(np.float32(285.92212), np.float32(509.48355))"
00a6969657ee083b.jpg,person,0.11,"(np.float32(279.0952), np.float32(247.94324))","(np.float32(448.978), np.float32(625.9139))"
00a6969657ee083b.jpg,person,0.11,"(np.float32(15.411219), np.float32(156.6147))","(np.float32(27.351065), np.float32(176.0637))"
00a6969657ee083b.jpg,car,0.1,"(np.float32(298.31198), np.float32(109.60297))","(np.float32(458.19772), np.float32(153.50682))"
00ab1f8c899f6997.jpg,person,1.0,"(np.float32(659.95654), np.float32(260.50095))","(np.float32(857.96387), np.float32(622.65094))"
00ab1f8c899f6997.jpg,person,1.0,"(np.float32(304.39352), np.float32(266.87686))","(np.float32(476.11023), np.float32(622.7033))"
00ab1f8c899f6997.jpg,person,0.98,"(np.float32(20.160028), np.float32(317.51178))","(np.float32(86.68004), np.float32(454.9519))"
00ab1f8c899f6997.jpg,person,0.98,"(np.float32(74.39041), np.float32(334.41293))","(np.float32(129.92671), np.float32(447.2885))"
00ab1f8c899f6997.jpg,clock,0.37,"(np.float32(774.62665), np.float32(219.47603))","(np.float32(899.6625), np.float32(351.46097))"
00ab1f8c899f6997.jpg,refrigerator,0.32,"(np.float32(0.0), np.float32(214.05186))","(np.float32(280.38342), np.float32(599.4084))"
00ab1f8c899f6997.jpg,clock,0.31,"(np.float32(792.145), np.float32(498.55963))","(np.float32(910.4967), np.float32(622.8635))"
00ab1f8c899f6997.jpg,clock,0.25,"(np.float32(555.1211), np.float32(203.208))","(np.float32(722.49335), np.float32(397.57437))"
00ab1f8c899f6997.jpg,handbag,0.25,"(np.float32(46.12717), np.float32(369.11765))","(np.float32(83.59914), np.float32(435.67737))"
00ab1f8c899f6997.jpg,clock,0.23,"(np.float32(144.26924), np.float32(306.0222))","(np.float32(193.74893), np.float32(366.10736))"
00ab1f8c899f6997.jpg,clock,0.21,"(np.float32(554.3021), np.float32(492.1409))","(np.float32(679.5026), np.float32(624.36676))"
00ab1f8c899f6997.jpg,handbag,0.19,"(np.float32(45.49901), np.float32(383.2234))","(np.float32(71.38352), np.float32(412.76962))"
00ab1f8c899f6997.jpg,clock,0.19,"(np.float32(766.65497), np.float32(209.0444))","(np.float32(924.41113), np.float32(424.20377))"
00ab1f8c899f6997.jpg,person,0.17,"(np.float32(101.86314), np.float32(353.9492))","(np.float32(133.80263), np.float32(457.21158))"
00ab1f8c899f6997.jpg,clock,0.16,"(np.float32(127.92808), np.float32(516.27295))","(np.float32(210.18332), np.float32(614.3784))"
00ab1f8c899f6997.jpg,oven,0.16,"(np.float32(966.17816), np.float32(476.60342))","(np.float32(1024.0), np.float32(615.0334))"
00ab1f8c899f6997.jpg,handbag,0.13,"(np.float32(26.185686), np.float32(361.2254))","(np.float32(73.697945), np.float32(436.2241))"
00ab1f8c899f6997.jpg,microwave,0.12,"(np.float32(156.27527), np.float32(131.4059))","(np.float32(974.7152), np.float32(557.2928))"
00ab1f8c899f6997.jpg,handbag,0.12,"(np.float32(26.362217), np.float32(393.4419))","(np.float32(54.957985), np.float32(434.15292))"
00ab1f8c899f6997.jpg,oven,0.11,"(np.float32(751.56836), np.float32(195.40286))","(np.float32(932.98737), np.float32(589.6393))"
00ab1f8c899f6997.jpg,bicycle,0.1,"(np.float32(789.12555), np.float32(503.65405))","(np.float32(906.9861), np.float32(623.7621))"
00ab92865bf7f060.jpg,person,1.0,"(np.float32(130.61417), np.float32(114.99174))","(np.float32(437.42267), np.float32(669.61444))"
00ab92865bf7f060.jpg,person,1.0,"(np.float32(659.18445), np.float32(83.946266))","(np.float32(837.8595), np.float32(442.90567))"
00ab92865bf7f060.jpg,person,1.0,"(np.float32(909.5279), np.float32(137.92213))","(np.float32(1024.0), np.float32(493.35266))"
00ab92865bf7f060.jpg,bottle,0.99,"(np.float32(701.0951), np.float32(327.2979))","(np.float32(746.8951), np.float32(449.23822))"
00ab92865bf7f060.jpg,person,0.99,"(np.float32(26.512323), np.float32(267.70453))","(np.float32(101.24866), np.float32(474.4671))"
00ab92865bf7f060.jpg,boat,0.99,"(np.float32(486.17548), np.float32(521.07263))","(np.float32(839.95795), np.float32(681.326))"
00ab92865bf7f060.jpg,person,0.98,"(np.float32(403.91934), np.float32(269.48044))","(np.float32(472.745), np.float32(358.5736))"
00ab92865bf7f060.jpg,boat,0.95,"(np.float32(446.7095), np.float32(532.572))","(np.float32(606.4733), np.float32(604.62744))"
00ab92865bf7f060.jpg,car,0.93,"(np.float32(806.95483), np.float32(147.22215))","(np.float32(1008.7144), np.float32(379.20102))"
00ab92865bf7f060.jpg,person,0.93,"(np.float32(630.08154), np.float32(265.71085))","(np.float32(686.0291), np.float32(406.51123))"
00ab92865bf7f060.jpg,person,0.92,"(np.float32(0.5290627), np.float32(205.49954))","(np.float32(39.06786), np.float32(480.1278))"
00ab92865bf7f060.jpg,person,0.81,"(np.float32(498.6498), np.float32(292.81256))","(np.float32(539.49805), np.float32(381.27188))"
00ab92865bf7f060.jpg,boat,0.79,"(np.float32(406.98068), np.float32(489.30258))","(np.float32(631.64636), np.float32(606.8959))"
00ab92865bf7f060.jpg,dining table,0.78,"(np.float32(314.05875), np.float32(460.78668))","(np.float32(989.081), np.float32(678.994))"
00ab92865bf7f060.jpg,boat,0.72,"(np.float32(425.9756), np.float32(468.0193))","(np.float32(670.3869), np.float32(547.2278))"
00ab92865bf7f060.jpg,person,0.68,"(np.float32(558.0665), np.float32(295.53125))","(np.float32(598.20526), np.float32(388.77765))"
00ab92865bf7f060.jpg,chair,0.66,"(np.float32(803.791), np.float32(320.1434))","(np.float32(850.0505), np.float32(371.13577))"
00ab92865bf7f060.jpg,person,0.64,"(np.float32(614.421), np.float32(274.88922))","(np.float32(647.3862), np.float32(389.833))"
00ab92865bf7f060.jpg,boat,0.62,"(np.float32(378.87366), np.float32(472.6636))","(np.float32(742.1653), np.float32(618.7912))"
00ab92865bf7f060.jpg,person,0.57,"(np.float32(616.13617), np.float32(272.6378))","(np.float32(647.8959), np.float32(328.65414))"
00ab92865bf7f060.jpg,boat,0.56,"(np.float32(548.85016), np.float32(416.1444))","(np.float32(627.5147), np.float32(464.8033))"
00ab92865bf7f060.jpg,cake,0.53,"(np.float32(824.7807), np.float32(449.90152))","(np.float32(862.7888), np.float32(493.8085))"
00ab92865bf7f060.jpg,chair,0.53,"(np.float32(314.47372), np.float32(252.75063))","(np.float32(426.3708), np.float32(375.1024))"
00ab92865bf7f060.jpg,boat,0.53,"(np.float32(419.76312), np.float32(428.94528))","(np.float32(551.4917), np.float32(452.6643))"
00ab92865bf7f060.jpg,boat,0.5,"(np.float32(522.53827), np.float32(467.96402))","(np.float32(644.02094), np.float32(545.8625))"
00ab92865bf7f060.jpg,person,0.47,"(np.float32(577.9795), np.float32(288.92075))","(np.float32(619.2661), np.float32(386.13055))"
00ab92865bf7f060.jpg,chair,0.46,"(np.float32(841.9038), np.float32(324.49982))","(np.float32(906.4715), np.float32(378.40997))"
00ab92865bf7f060.jpg,chair,0.45,"(np.float32(743.44366), np.float32(337.63348))","(np.float32(816.8204), np.float32(437.23682))"
00ab92865bf7f060.jpg,dining table,0.43,"(np.float32(683.2404), np.float32(461.6776))","(np.float32(1024.0), np.float32(680.3577))"
00ab92865bf7f060.jpg,boat,0.42,"(np.float32(428.63492), np.float32(402.6525))","(np.float32(494.59116), np.float32(427.62415))"
00ab92865bf7f060.jpg,person,0.38,"(np.float32(582.24426), np.float32(282.94388))","(np.float32(601.008), np.float32(319.67023))"
00ab92865bf7f060.jpg,boat,0.38,"(np.float32(345.60938), np.float32(447.53156))","(np.float32(687.3062), np.float32(568.68335))"
00ab92865bf7f060.jpg,boat,0.35,"(np.float32(596.05566), np.float32(477.87787))","(np.float32(651.6703), np.float32(496.34637))"
00ab92865bf7f060.jpg,person,0.33,"(np.float32(538.1308), np.float32(288.77148))","(np.float32(561.6937), np.float32(348.07654))"
00ab92865bf7f060.jpg,person,0.29,"(np.float32(594.51355), np.float32(291.476))","(np.float32(622.9867), np.float32(361.14563))"
00ab92865bf7f060.jpg,boat,0.29,"(np.float32(533.0454), np.float32(472.346))","(np.float32(637.7796), np.float32(517.2333))"
00ab92865bf7f060.jpg,boat,0.26,"(np.float32(342.89996), np.float32(461.82358))","(np.float32(870.20807), np.float32(676.72675))"
00ab92865bf7f060.jpg,boat,0.25,"(np.float32(545.0849), np.float32(406.40015))","(np.float32(678.8688), np.float32(466.26266))"
00ab92865bf7f060.jpg,boat,0.24,"(np.float32(396.5106), np.float32(464.95987))","(np.float32(548.842), np.float32(532.85016))"
00ab92865bf7f060.jpg,chair,0.23,"(np.float32(295.56644), np.float32(337.23712))","(np.float32(323.82016), np.float32(435.25882))"
00ab92865bf7f060.jpg,person,0.23,"(np.float32(593.4426), np.float32(278.19073))","(np.float32(634.8003), np.float32(391.95343))"
00ab92865bf7f060.jpg,person,0.22,"(np.float32(358.84842), np.float32(263.58636))","(np.float32(471.5735), np.float32(373.8505))"
00ab92865bf7f060.jpg,boat,0.22,"(np.float32(592.66644), np.float32(461.89777))","(np.float32(670.84314), np.float32(500.28503))"
00ab92865bf7f060.jpg,person,0.21,"(np.float32(555.181), np.float32(299.3202))","(np.float32(592.2823), np.float32(355.91162))"
00ab92865bf7f060.jpg,boat,0.21,"(np.float32(355.22095), np.float32(355.3917))","(np.float32(481.82758), np.float32(392.34595))"
